"date","Winner","title_bout","weight_class","B_fighter","B_Height_cms","B_Reach_cms","B_age","B_current_lose_streak","B_current_win_streak","B_longest_win_streak","B_losses","B_wins","B_total_rounds_fought","B_total_title_bouts","B_win_by_KO.TKO","B_win_by_Submission","B_win_by_Decision_Majority","B_win_by_Decision_Split","B_win_by_Decision_Unanimous","B_win_by_TKO_Doctor_Stoppage","R_fighter","R_Height_cms","R_Reach_cms","R_age","R_current_lose_streak","R_current_win_streak","R_longest_win_streak","R_losses","R_wins","R_total_rounds_fought","R_total_title_bouts","R_win_by_KO.TKO","R_win_by_Submission","R_win_by_Decision_Majority","R_win_by_Decision_Split","R_win_by_Decision_Unanimous","R_win_by_TKO_Doctor_Stoppage"
"2019-03-23","Red","False","Heavyweight","Justin Willis",185.42,198.12,31,0,4,4,0,4,10,0,1,0,0,0,3,0,"Curtis Blaydes",193.04,203.2,28,1,0,4,3,5,18,0,2,0,0,0,2,1
"2019-03-23","Red","False","Flyweight","Deiveson Figueiredo",165.1,172.72,31,0,3,3,0,3,7,0,2,0,0,1,0,0,"Jussier Formiga",165.1,170.18,33,0,3,3,4,8,29,0,0,3,0,0,5,0
"2019-03-23","Red","False","Featherweight","Steven Peterson",177.8,177.8,28,0,1,1,1,1,6,0,0,0,0,1,0,0,"Luis Pena",190.5,190.5,25,1,0,1,1,1,4,0,0,1,0,0,0,0
"2019-03-23","Red","False","Women's Flyweight","JJ Aldrich",165.1,170.18,26,0,3,3,1,3,12,0,0,0,0,0,3,0,"Maycee Barber",165.1,165.1,20,0,1,1,0,1,2,0,1,0,0,0,0,0
"2019-03-23","Red","False","Bantamweight","Frankie Saenz",167.64,167.64,38,0,2,3,3,5,24,0,0,0,0,2,3,0,"Marlon Vera",172.72,177.8,26,0,2,3,4,6,25,0,2,3,0,0,1,0
"2019-03-23","Blue","False","Women's Flyweight","Jennifer Maia",162.56,162.56,30,1,0,0,1,0,3,0,0,0,0,0,0,0,"Alexis Davis",167.64,172.72,34,1,0,3,3,6,23,1,0,1,0,2,3,0
"2019-03-23","Red","False","Women's Strawweight","Angela Hill",160.02,162.56,34,1,0,1,5,3,22,0,0,0,0,0,3,0,"Randa Markos",162.56,160.02,33,2,0,1,6,4,28,0,0,0,0,1,3,0
"2019-03-23","Blue","False","Bantamweight","Chris Gutierrez",175.26,175.26,27,1,0,0,1,0,2,0,0,0,0,0,0,0,"Ryan MacDonald",180.34,180.34,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-03-23","Blue","False","Flyweight","Jordan Espinosa",167.64,180.34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eric Shelton",167.64,172.72,28,0,1,1,3,2,15,0,0,0,0,1,1,0
"2019-03-16","Blue","False","Welterweight","Jorge Masvidal",180.34,187.96,34,2,0,3,6,9,41,0,3,1,0,0,5,0,"Darren Till",182.88,187.96,26,1,0,4,2,5,19,1,2,0,0,0,3,0
"2019-03-16","Red","False","Welterweight","Gunnar Nelson",180.34,182.88,30,0,1,4,3,8,23,0,0,7,0,0,1,0,"Leon Edwards",182.88,187.96,27,0,6,6,2,8,30,0,2,1,0,0,5,0
"2019-03-16","Blue","False","Light Heavyweight","Dominick Reyes",193.04,195.58,29,0,3,3,0,3,5,0,1,1,0,0,1,0,"Volkan Oezdemir",187.96,190.5,29,2,0,3,2,3,10,1,2,0,0,1,0,0
"2019-03-16","Red","False","Bantamweight","Jose Quinonez",172.72,175.26,28,0,4,4,1,4,13,1,0,1,0,0,3,0,"Nathaniel Wood",167.64,175.26,25,0,2,2,0,2,5,0,0,2,0,0,0,0
"2019-03-16","Blue","False","Welterweight","Claudio Silva",180.34,180.34,36,0,3,3,0,3,7,0,0,1,0,1,1,0,"Danny Roberts",185.42,187.96,31,0,2,2,2,5,14,0,2,1,0,1,1,0
"2019-03-16","Red","False","Middleweight","John Phillips",180.34,190.5,33,2,0,0,2,0,4,0,0,0,0,0,0,0,"Jack Marshman",182.88,185.42,29,2,0,1,3,2,11,0,1,0,0,0,1,0
"2019-03-16","Red","False","Featherweight","Jordan Rinaldi",177.8,182.88,31,0,1,1,2,2,8,0,0,1,0,0,1,0,"Arnold Allen",172.72,177.8,25,0,4,4,0,4,12,0,0,2,0,1,1,0
"2019-03-16","Red","False","Lightweight","Joe Duffy",177.8,185.42,31,1,0,2,2,4,11,0,1,2,0,0,1,0,"Marc Diakiese",177.8,185.42,25,2,0,3,2,3,12,0,2,0,0,0,1,0
"2019-03-16","Blue","False","Light Heavyweight","Saparbeg Safarov",185.42,198.12,32,2,0,0,2,0,3,0,0,0,0,0,0,0,"Nicolae Negumereanu",182.88,198.12,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-03-16","Blue","False","Featherweight","Dan Ige",170.18,180.34,27,0,2,2,1,2,7,0,1,0,0,0,1,0,"Danny Henry",182.88,185.42,30,0,2,2,0,2,4,0,0,1,0,0,1,0
"2019-03-16","Red","False","Women's Flyweight","Priscila Cachoeira",170.18,165.1,30,1,0,0,1,0,2,0,0,0,0,0,0,0,"Molly McCann",162.56,157.48,28,1,0,0,1,0,2,0,0,0,0,0,0,0
"2019-03-16","Red","False","Featherweight","Nad Narimani",172.72,177.8,31,0,2,2,0,2,6,0,0,0,0,0,2,0,"Mike Grundy",170.18,182.88,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-03-09","Blue","False","Heavyweight","Junior Dos Santos",193.04,195.58,35,0,2,9,4,14,49,5,9,0,0,0,5,0,"Derrick Lewis",190.5,200.66,34,1,0,6,4,12,36,1,10,0,0,1,1,0
"2019-03-09","Red","False","Welterweight","Curtis Millender",187.96,193.04,31,0,3,3,0,3,8,0,1,0,0,0,2,0,"Elizeu Zaleski dos Santos",180.34,185.42,32,0,6,6,1,6,18,0,3,0,0,1,2,0
"2019-03-09","Blue","False","Welterweight","Niko Price",182.88,193.04,29,1,0,2,3,4,11,0,2,2,0,0,0,0,"Tim Means",187.96,190.5,35,0,1,4,8,10,41,0,5,1,0,1,3,0
"2019-03-09","Red","False","Heavyweight","Ben Rothwell",193.04,198.12,37,1,0,4,4,6,23,0,3,2,0,0,1,0,"Blagoy Ivanov",180.34,185.42,32,1,0,0,1,0,5,0,0,0,0,0,0,0
"2019-03-09","Red","False","Lightweight","Drew Dober",172.72,177.8,30,0,3,3,5,6,23,0,2,1,0,0,3,0,"Beneil Dariush",177.8,182.88,29,0,1,5,5,9,30,0,1,3,0,1,4,0
"2019-03-09","Blue","False","Middleweight","Omari Akhmedov",182.88,185.42,31,1,0,2,4,5,21,0,2,0,0,1,2,0,"Tim Boetsch",182.88,187.96,38,1,0,4,11,12,48,0,7,0,0,2,3,0
"2019-03-09","Red","False","Welterweight","Sergio Moraes",182.88,182.88,36,0,2,4,3,8,28,1,1,3,0,2,2,0,"Anthony Rocco Martin",182.88,185.42,29,0,3,3,4,7,29,0,1,3,0,0,3,0
"2019-03-09","Blue","False","Women's Bantamweight","Yana Kunitskaya",167.64,172.72,29,0,1,1,1,1,4,1,0,0,0,0,1,0,"Marion Reneau",167.64,172.72,41,1,0,2,4,5,24,0,2,2,0,0,1,0
"2019-03-09","Red","False","Featherweight","Julian Erosa",185.42,187.96,29,2,0,1,2,1,6,0,0,0,0,1,0,0,"Grant Dawson",177.8,182.88,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-03-09","Red","False","Heavyweight","Jeff Hughes",187.96,198.12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maurice Greene",200.66,208.28,32,0,1,1,0,1,1,0,0,1,0,0,0,0
"2019-03-09","Blue","False","Bantamweight","Matt Schnell",172.72,177.8,29,0,2,2,2,2,8,0,0,0,0,1,1,0,"Louis Smolka",175.26,172.72,27,0,1,4,5,6,28,0,2,2,0,0,2,0
"2019-03-09","Red","False","Welterweight","Zak Ottow",180.34,182.88,32,0,1,1,3,4,16,0,1,0,0,3,0,0,"Alex Morono",180.34,182.88,28,0,1,2,3,4,18,0,0,1,0,1,2,0
"2019-03-09","Red","False","Lightweight","Dan Moret",182.88,185.42,32,1,0,0,1,0,2,0,0,0,0,0,0,0,"Alex White",182.88,180.34,30,2,0,1,5,3,19,0,2,0,0,0,1,0
"2019-03-02","Red","True","Light Heavyweight","Anthony Smith",193.04,193.04,30,0,3,3,3,7,22,0,5,1,0,0,1,0,"Jon Jones",193.04,213.36,31,0,1,13,2,17,58,12,5,5,0,0,7,0
"2019-03-02","Blue","True","Welterweight","Kamaru Usman",182.88,193.04,31,0,9,9,0,9,28,1,1,1,0,0,7,0,"Tyron Woodley",175.26,187.96,36,0,3,3,3,9,32,5,5,1,1,1,1,0
"2019-03-02","Blue","False","Welterweight","Ben Askren",180.34,185.42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,"Robbie Lawler",180.34,187.96,36,1,0,5,6,13,57,5,6,0,0,3,4,0
"2019-03-02","Blue","False","Bantamweight","Pedro Munhoz",167.64,165.1,32,0,2,4,4,7,22,0,2,3,0,0,2,0,"Cody Garbrandt",172.72,165.1,27,2,0,6,2,6,17,3,4,0,0,0,2,0
"2019-03-02","Blue","False","Featherweight","Zabit Magomedsharipov",185.42,185.42,28,0,4,4,0,4,10,0,0,3,0,0,1,0,"Jeremy Stephens",172.72,180.34,32,1,0,3,14,15,76,0,7,0,0,1,6,1
"2019-03-02","Blue","False","Light Heavyweight","Johnny Walker",195.58,208.28,26,0,2,2,0,2,2,0,2,0,0,0,0,0,"Misha Cirkunov",190.5,195.58,32,0,1,4,2,5,10,0,1,4,0,0,0,0
"2019-03-02","Red","False","Bantamweight","Alejandro Perez",167.64,170.18,29,0,4,4,2,7,21,1,3,0,0,1,3,0,"Cody Stamann",167.64,162.56,29,1,0,3,1,3,11,0,0,0,0,2,1,0
"2019-03-02","Red","False","Welterweight","Mickey Gall",187.96,187.96,27,0,1,3,1,4,8,0,0,4,0,0,0,0,"Diego Sanchez",177.8,182.88,37,0,1,6,11,17,73,2,5,0,0,3,9,0
"2019-03-02","Blue","False","Women's Bantamweight","Macy Chiasson",180.34,182.88,27,0,1,1,0,1,2,1,0,1,0,0,0,0,"Gina Mazany",167.64,172.72,30,1,0,1,2,1,7,0,0,0,0,0,1,0
"2019-03-02","Blue","False","Women's Strawweight","Hannah Cifers",154.94,160.02,26,1,0,0,1,0,2,0,0,0,0,0,0,0,"Polyana Viana",165.1,170.18,26,1,0,1,1,1,4,0,0,1,0,0,0,0
"2019-02-23","Blue","False","Light Heavyweight","Thiago Santos",187.96,193.04,35,0,3,4,5,12,29,0,10,0,0,0,2,0,"Jan Blachowicz",187.96,198.12,35,0,4,4,4,6,26,0,1,2,0,0,3,0
"2019-02-23","Red","False","Heavyweight","Marcos Rogerio de Lima",185.42,190.5,33,0,1,2,3,5,11,0,3,1,0,0,1,0,"Stefan Struve",210.82,213.36,31,3,0,4,9,12,41,0,5,5,1,0,1,0
"2019-02-23","Blue","False","Light Heavyweight","Michal Oleksiejczuk",182.88,187.96,24,1,0,0,1,0,3,0,0,0,0,0,0,0,"Gian Villante",190.5,193.04,33,0,1,2,7,7,37,0,4,0,0,3,0,0
"2019-02-23","Red","False","Women's Flyweight","Lucie Pudilova",172.72,170.18,24,1,0,2,2,2,12,0,0,0,0,0,2,0,"Liz Carmouche",167.64,167.64,35,0,1,2,4,4,21,1,1,0,0,1,2,0
"2019-02-23","Blue","False","Bantamweight","Petr Yan",170.18,170.18,26,0,3,3,0,3,6,0,2,0,0,0,1,0,"John Dodson",160.02,167.64,34,1,0,3,5,9,40,3,4,0,0,1,3,1
"2019-02-23","Red","False","Light Heavyweight","Klidson Abreu",182.88,187.96,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Magomed Ankalaev",190.5,190.5,26,0,1,1,1,1,4,0,1,0,0,0,0,0
"2019-02-23","Red","False","Welterweight","Carlo Pedersoli",180.34,190.5,25,1,0,1,1,1,4,0,0,0,0,1,0,0,"Dwight Grant",185.42,193.04,34,1,0,0,1,0,3,0,0,0,0,0,0,0
"2019-02-23","Blue","False","Featherweight","Chris Fishgold",172.72,172.72,26,1,0,0,1,0,1,0,0,0,0,0,0,0,"Daniel Teymur",165.1,175.26,31,2,0,0,2,0,6,0,0,0,0,0,0,0
"2019-02-23","Blue","False","Women's Flyweight","Gillian Robertson",165.1,160.02,23,1,0,2,1,2,4,0,0,2,0,0,0,0,"Veronica Macedo",162.56,162.56,23,2,0,0,2,0,6,0,0,0,0,0,0,0
"2019-02-23","Red","False","Lightweight","Polo Reyes",180.34,180.34,34,0,1,3,1,4,9,0,3,0,0,1,0,0,"Damir Hadzovic",175.26,177.8,32,0,1,1,2,2,10,0,1,0,0,1,0,0
"2019-02-23","Blue","False","Welterweight","Ismail Naurdiev",177.8,187.96,22,0,0,0,0,0,0,0,0,0,0,0,0,0,"Michel Prazeres",167.64,170.18,37,0,8,8,2,10,32,0,0,3,0,3,4,0
"2019-02-23","Blue","False","Lightweight","Diego Ferreira",175.26,187.96,34,0,3,3,2,5,13,0,3,1,0,0,1,0,"Rustam Khabilov",172.72,185.42,32,0,6,6,2,9,30,0,1,0,0,1,6,1
"2019-02-17","Red","False","Heavyweight","Cain Velasquez",185.42,195.58,36,0,1,7,2,12,28,6,10,0,0,0,2,0,"Francis Ngannou",193.04,210.82,32,0,1,6,2,7,17,1,5,1,0,0,0,1
"2019-02-17","Blue","False","Lightweight","Paul Felder",180.34,177.8,34,1,0,3,4,7,27,0,4,1,0,1,1,0,"James Vick",190.5,193.04,31,1,0,5,2,9,22,0,2,3,0,0,4,0
"2019-02-17","Blue","False","Women's Strawweight","Cynthia Calvillo",162.56,162.56,31,0,1,3,1,4,11,0,0,3,0,0,1,0,"Cortney Casey",170.18,170.18,31,0,1,2,5,4,23,0,1,1,0,1,1,0
"2019-02-17","Blue","False","Featherweight","Kron Gracie",175.26,177.8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alex Caceres",177.8,185.42,30,0,1,2,10,9,51,0,0,2,0,3,3,1
"2019-02-17","Red","False","Welterweight","Bryan Barberena",182.88,182.88,29,0,1,2,3,5,19,0,3,1,0,0,1,0,"Vicente Luque",180.34,190.5,27,0,3,4,2,7,15,0,4,3,0,0,0,0
"2019-02-17","Red","False","Featherweight","Myles Jury",177.8,185.42,30,1,0,6,3,8,22,0,3,1,0,1,3,0,"Andre Fili",180.34,187.96,28,1,0,2,5,6,27,0,2,0,0,1,3,0
"2019-02-17","Blue","False","Bantamweight","Aljamain Sterling",170.18,180.34,29,0,2,4,3,8,29,0,1,3,0,0,4,0,"Jimmie Rivera",162.56,172.72,29,0,1,5,1,6,17,0,1,0,0,1,4,0
"2019-02-17","Blue","False","Bantamweight","Manny Bermudez",177.8,180.34,24,0,2,2,0,2,3,0,0,2,0,0,0,0,"Benito Lopez",177.8,185.42,24,0,1,1,0,1,3,0,0,0,0,0,1,0
"2019-02-17","Blue","False","Women's Flyweight","Andrea Lee",167.64,175.26,30,0,1,1,0,1,3,0,0,0,0,0,1,0,"Ashlee Evans-Smith",172.72,170.18,31,0,1,2,3,3,14,0,1,0,0,1,1,0
"2019-02-17","Blue","False","Lightweight","Nik Lentz",172.72,172.72,34,0,1,4,8,13,56,0,3,2,0,2,6,0,"Scott Holtzman",175.26,175.26,35,0,3,3,2,5,21,0,1,1,0,0,3,0
"2019-02-17","Blue","False","Bantamweight","Luke Sanders",167.64,170.18,33,1,0,1,3,2,9,0,0,1,0,0,1,0,"Renan Barao",167.64,177.8,32,3,0,7,6,9,46,6,2,3,0,0,4,0
"2019-02-17","Blue","False","Women's Strawweight","Emily Whitmire",165.1,160.02,27,0,1,1,1,1,4,0,0,0,0,0,1,0,"Alexandra Albu",157.48,160.02,28,0,2,2,0,2,5,0,0,1,0,0,1,0
"2019-02-09","Red","False","Middleweight","Anderson Silva",187.96,195.58,43,0,1,16,5,17,55,13,11,3,0,0,3,0,"Israel Adesanya",193.04,203.2,29,0,4,4,0,4,11,0,2,0,0,1,1,0
"2019-02-09","Blue","False","Bantamweight","Ricky Simon",167.64,175.26,26,0,2,2,0,2,6,0,1,0,0,0,1,0,"Rani Yahya",167.64,170.18,34,0,3,4,4,11,36,0,0,6,0,1,4,0
"2019-02-09","Red","False","Women's Flyweight","Nadia Kassem",165.1,167.64,23,0,1,1,0,1,3,0,0,0,0,0,1,0,"Montana De La Rosa",170.18,172.72,23,0,2,2,0,2,4,0,0,2,0,0,0,0
"2019-02-09","Red","False","Light Heavyweight","Sam Alvey",187.96,190.5,32,1,0,4,6,10,34,0,5,1,0,2,2,0,"Jimmy Crute",187.96,187.96,22,0,1,1,0,1,3,0,0,1,0,0,0,0
"2019-02-09","Red","False","Lightweight","Dong Hyun Ma",180.34,177.8,30,0,3,3,2,3,13,0,1,0,0,1,1,0,"Devonte Smith",175.26,193.04,25,0,1,1,0,1,1,0,1,0,0,0,0,0
"2019-02-09","Red","False","Featherweight","Austin Arnett",182.88,182.88,27,0,1,1,2,1,8,0,0,0,0,0,1,0,"Shane Young",172.72,182.88,25,0,1,1,1,1,5,0,1,0,0,0,0,0
"2019-02-09","Red","False","Flyweight","Raulian Paiva",172.72,175.26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kai Kara-France",165.1,175.26,25,0,1,1,0,1,3,0,0,0,0,0,1,0
"2019-02-09","Blue","False","Bantamweight","Kyung Ho Kang",175.26,185.42,31,1,0,3,3,3,16,0,0,2,0,1,0,0,"Teruto Ishihara",170.18,175.26,27,2,0,2,5,3,19,0,2,0,0,0,1,0
"2019-02-09","Blue","False","Lightweight","Jalin Turner",190.5,195.58,23,1,0,0,1,0,1,0,0,0,0,0,0,0,"Callan Potter",182.88,182.88,34,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-02-09","Blue","False","Bantamweight","Jonathan Martinez",172.72,177.8,32,1,0,0,1,0,3,0,0,0,0,0,0,0,"Wuliji Buren",175.26,175.26,29,2,0,0,2,0,5,0,0,0,0,0,0,0
"2019-02-02","Blue","False","Bantamweight","Marlon Moraes",167.64,170.18,30,0,3,3,1,3,8,0,2,0,0,1,0,0,"Raphael Assuncao",165.1,167.64,36,0,4,7,2,11,35,0,2,1,0,3,5,0
"2019-02-02","Red","False","Featherweight","Renato Moicano",180.34,182.88,29,0,2,3,1,5,15,0,0,2,0,2,1,0,"Jose Aldo",170.18,177.8,32,0,1,7,3,9,43,11,3,0,0,0,6,0
"2019-02-02","Red","False","Welterweight","Lyman Good",182.88,187.96,33,0,1,1,1,2,6,0,2,0,0,0,0,0,"Demian Maia",185.42,182.88,41,3,0,7,9,19,78,2,1,9,0,1,8,0
"2019-02-02","Red","False","Lightweight","David Teymur",175.26,185.42,29,0,5,5,0,5,13,0,2,0,0,0,3,0,"Charles Oliveira",177.8,187.96,29,0,3,4,9,13,40,0,0,12,0,0,1,0
"2019-02-02","Red","False","Light Heavyweight","Justin Ledet",193.04,203.2,30,1,0,3,1,3,10,0,0,1,0,1,1,0,"Johnny Walker",195.58,208.28,26,0,1,1,0,1,1,0,1,0,0,0,0,0
"2019-02-02","Red","False","Women's Strawweight","Sarah Frota",167.64,175.26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"Livinha Souza",165.1,160.02,27,0,1,1,0,1,1,0,0,1,0,0,0,0
"2019-02-02","Red","False","Middleweight","Anthony Hernandez",182.88,190.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Markus Perez",185.42,185.42,30,1,0,1,2,1,7,0,0,1,0,0,0,0
"2019-02-02","Red","False","Women's Flyweight","Taila Santos",165.1,172.72,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mara Romero Borella",167.64,175.26,32,1,0,1,1,1,4,0,0,1,0,0,0,0
"2019-02-02","Red","False","Welterweight","Max Griffin",180.34,193.04,33,1,0,1,3,2,13,0,1,0,0,0,1,0,"Thiago Alves",175.26,177.8,35,2,0,7,10,14,58,1,7,1,0,0,5,1
"2019-02-02","Blue","False","Heavyweight","Jairzinho Rozenstruik",193.04,198.12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Junior Albini",190.5,187.96,27,2,0,1,2,1,5,0,1,0,0,0,0,0
"2019-02-02","Red","False","Featherweight","Felipe Colares",175.26,175.26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Geraldo de Freitas",175.26,182.88,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-02-02","Blue","False","Bantamweight","Said Nurmagomedov",172.72,177.8,26,0,1,1,0,1,3,0,0,0,0,1,0,0,"Ricardo Ramos",175.26,182.88,23,0,3,3,0,3,9,0,1,0,0,1,1,0
"2019-02-02","Blue","False","Flyweight","Rogerio Bontorin",167.64,170.18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Magomed Bibulatov",165.1,165.1,30,1,0,1,1,1,4,0,0,0,0,0,1,0
"2019-01-19","Red","True","Flyweight","TJ Dillashaw",167.64,170.18,32,0,4,4,3,12,42,7,7,1,0,0,4,0,"Henry Cejudo",162.56,162.56,31,0,3,4,2,7,26,2,1,0,0,2,4,0
"2019-01-19","Blue","False","Heavyweight","Allen Crowder",190.5,193.04,29,1,0,0,1,0,1,0,0,0,0,0,0,0,"Greg Hardy",195.58,203.2,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-19","Red","False","Lightweight","Yancy Medeiros",177.8,190.5,31,1,0,3,6,6,21,0,2,3,0,1,0,0,"Gregor Gillespie",170.18,180.34,32,0,5,5,0,5,9,0,2,2,0,0,1,0
"2019-01-19","Red","False","Flyweight","Dustin Ortiz",165.1,165.1,30,0,3,3,5,8,34,0,4,0,0,3,1,0,"Joseph Benavidez",162.56,165.1,34,0,1,6,3,13,40,2,4,1,0,1,7,0
"2019-01-19","Red","False","Women's Flyweight","Rachael Ostovich",160.02,157.48,27,1,0,1,1,1,4,0,0,1,0,0,0,0,"Paige VanZant",162.56,165.1,24,2,0,3,3,4,20,0,2,1,0,0,1,0
"2019-01-19","Red","False","Light Heavyweight","Karl Roberson",185.42,187.96,28,0,1,1,1,2,5,0,0,1,0,0,1,0,"Glover Teixeira",187.96,193.04,39,1,0,5,5,10,35,1,4,3,0,0,2,1
"2019-01-19","Blue","False","Lightweight","Donald Cerrone",185.42,185.42,35,0,1,8,8,21,61,1,9,6,0,0,6,0,"Alexander Hernandez",175.26,182.88,26,0,2,2,0,2,4,0,1,0,0,0,1,0
"2019-01-19","Red","False","Women's Flyweight","Ariane Lipski",160.02,170.18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joanne Calderwood",167.64,165.1,33,0,1,2,3,4,15,0,1,1,0,0,2,0
"2019-01-19","Red","False","Bantamweight","Mario Bautista",175.26,182.88,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cory Sandhagen",180.34,177.8,26,0,2,2,0,2,4,0,2,0,0,0,0,0
"2019-01-19","Red","False","Lightweight","Te Edwards",172.72,182.88,28,1,0,0,1,0,2,0,0,0,0,0,0,0,"Dennis Bermudez",167.64,167.64,32,4,0,7,7,9,39,1,1,2,0,2,4,0
"2019-01-19","Blue","False","Welterweight","Geoff Neal",180.34,190.5,28,0,2,2,0,2,3,0,1,1,0,0,0,0,"Belal Muhammad",180.34,182.88,30,0,4,4,2,5,19,0,1,0,0,1,3,0
"2019-01-19","Blue","False","Welterweight","Chance Rencountre",187.96,190.5,32,1,0,0,1,0,3,0,0,0,0,0,0,0,"Kyle Stewart",187.96,193.04,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-12-29","Red","True","Light Heavyweight","Alexander Gustafsson",195.58,200.66,31,0,2,6,4,10,35,2,5,2,0,0,3,0,"Jon Jones",193.04,213.36,31,1,0,13,2,16,55,11,4,5,0,0,7,0
"2018-12-29","Blue","True","Women's Featherweight","Amanda Nunes",172.72,175.26,30,0,7,7,1,9,22,4,5,2,0,1,1,0,"Cris Cyborg",172.72,172.72,33,0,5,5,0,5,12,3,4,0,0,0,1,0
"2018-12-29","Blue","False","Welterweight","Michael Chiesa",185.42,190.5,31,2,0,3,4,7,22,1,0,5,0,0,2,0,"Carlos Condit",187.96,190.5,34,4,0,5,8,7,43,3,4,0,0,1,1,1
"2018-12-29","Blue","False","Light Heavyweight","Corey Anderson",190.5,200.66,29,0,2,3,4,8,31,1,2,0,0,0,6,0,"Ilir Latifi",177.8,185.42,35,0,2,3,3,7,17,0,3,2,0,0,2,0
"2018-12-29","Blue","False","Featherweight","Alexander Volkanovski",167.64,180.34,30,0,5,5,0,5,13,0,2,0,0,0,3,0,"Chad Mendes",167.64,167.64,33,0,1,5,4,9,26,3,6,0,0,0,3,0
"2018-12-29","Draw","False","Heavyweight","Walt Harris",195.58,195.58,35,0,1,2,6,4,17,0,4,0,0,0,0,0,"Andrei Arlovski",190.5,195.58,39,2,0,7,11,16,56,5,9,2,0,1,4,0
"2018-12-29","Blue","False","Women's Featherweight","Megan Anderson",182.88,182.88,28,1,0,0,1,0,3,0,0,0,0,0,0,0,"Cat Zingano",167.64,172.72,36,0,1,2,3,3,16,1,2,0,0,0,1,0
"2018-12-29","Blue","False","Bantamweight","Petr Yan",170.18,170.18,25,0,2,2,0,2,4,0,1,0,0,0,1,0,"Douglas Silva de Andrade",170.18,172.72,33,0,1,2,2,3,14,0,1,0,0,0,2,0
"2018-12-29","Blue","False","Lightweight","Ryan Hall",177.8,180.34,33,0,2,2,0,2,6,1,0,0,0,0,2,0,"BJ Penn",175.26,177.8,40,6,0,3,13,12,73,11,6,4,0,0,1,1
"2018-12-29","Red","False","Bantamweight","Andre Ewell",172.72,190.5,30,0,1,1,0,1,3,0,0,0,0,1,0,0,"Nathaniel Wood",167.64,175.26,25,0,1,1,0,1,2,0,0,1,0,0,0,0
"2018-12-29","Red","False","Middleweight","Bevon Lewis",190.5,200.66,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uriah Hall",182.88,200.66,34,1,0,3,7,6,26,1,3,0,0,0,1,2
"2018-12-29","Red","False","Welterweight","Siyar Bahadurzada",180.34,185.42,34,0,3,3,2,4,14,0,3,1,0,0,0,0,"Curtis Millender",187.96,193.04,31,0,2,2,0,2,5,0,1,0,0,0,1,0
"2018-12-29","Blue","False","Bantamweight","Montel Jackson",177.8,190.5,26,1,0,0,1,0,3,0,0,0,0,0,0,0,"Brian Kelleher",167.64,167.64,32,1,0,2,2,3,11,0,1,1,0,0,1,0
"2018-12-15","Blue","False","Lightweight","Al Iaquinta",177.8,177.8,31,1,0,5,3,8,28,2,4,0,0,1,3,0,"Kevin Lee",175.26,195.58,26,0,1,5,3,10,31,1,1,4,0,1,3,1
"2018-12-15","Red","False","Lightweight","Dan Hooker",182.88,190.5,28,0,4,4,3,7,20,0,5,2,0,0,0,0,"Edson Barboza",180.34,190.5,32,2,0,4,6,13,48,0,6,0,1,1,5,0
"2018-12-15","Red","False","Bantamweight","Sergio Pettis",167.64,175.26,25,1,0,4,4,8,37,0,0,0,0,1,7,0,"Rob Font",172.72,180.34,31,1,0,2,3,5,15,0,4,1,0,0,0,0
"2018-12-15","Blue","False","Lightweight","Charles Oliveira",177.8,187.96,29,0,2,4,9,12,39,0,0,11,0,0,1,0,"Jim Miller",172.72,180.34,35,0,1,7,12,18,70,0,3,7,0,2,6,0
"2018-12-15","Red","False","Welterweight","Dwight Grant",185.42,193.04,34,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zak Ottow",180.34,182.88,31,1,0,1,3,3,13,0,1,0,0,2,0,0
"2018-12-15","Blue","False","Lightweight","Drakkar Klose",175.26,177.8,30,0,1,1,1,2,9,0,0,0,0,0,2,0,"Bobby Green",177.8,180.34,32,0,1,4,4,5,23,0,1,1,0,1,2,0
